GameID,EventID,Comment,,,,,
2941,60,"$infield fly not caught; runners took off; Padres threw to second but did not tag Ruiz who came in standing up as shortstop acted as though the force was in effect, which it was not",,,,,
2954,65,Placido Polanco's 2000th career hit,,,,,
2969,56,"ej,manuc101,M,davib9902,Umpire in catcher's way on WP $the third strike was in the dirt and got away from catcher Brian Schneider; the ball bounced to the backstop and it took Schneider a second to find it; when he started to run, he ran into HP umpire Bob Davidson; Phillies Manager Charlie Manuel yelled at Davidson about being in the way and was ejected by Davidson; Manuel came onto the field and the two had a cap to cap shouting match",,,,,
3014,0,$Phillies manager served a one-game suspension for his shouting match with umpire Bob Davidson on 5/15, Davidson was also suspended,,,,
3014,45,$Red Sox catcher Jarrod Saltalamacchia left the game due to cuts on his left ear suffered when the ball ricocheted off Ty Wigginton's arm then off Saltalamacchia's arm,,,,,
3014,67,Cody Ross left after fouling a pitch off his left foot,,,,,
3014,74,"ej,valeb102,N,darlg901,Call at 1B Red Sox Manager Bobby Valentine ejected by 1B umpire Gary Darling; Valentine claimed that the throw pulled Ty Wigginton up and off the bag; as they argued Darling used a one-word expletive and his gum came out of his mouth, hitting Valentine",,,,,
3073,24,"ej,ruizc001,P,cedeg901,Balls and strikes $the 0-1 pitch to Danny Espinosa was just off the inside corner and was called a ball by HP umpire Gary Cederstrom; catcher Carlos Ruiz held the ball briefly and said something to Cederstrom; Ruiz then turned his head while still in his crouch and continued the conversation; Ruiz was ejected by Cederstrom",,,,,
3202,58,Phillies pitcher Jose Contreras left the game due to right elbow strain,,,,,
3216,28,"replay,4,ramih003,MIA,demud901,PHI13,I,N,I,,H $Hanley Ramirez's fly ball was caught by a fan just over the vertical yellow stripe in left center; it was ruled a home run but the Phillies thought the fan reached over and touched a ball in play; crew chief Dana DeMuth watched the replay and upheld the call",,,,,
3242,49,"ej,hillt801,C,reybd901,Balls and strikes ej,mattd001,M,reybd901,Balls and strikes Dodgers Bench Coach Trey Hillman and manager Don Mattingly ejected by HP umpire D. J. Reyburn; after Hillman's ejection, Mattingly asked Reyburn to come over to the dugout to talk; Reyburn told Mattingly to come onto the field; when Mattingly arrived at HP, he was ejected",,,,,
3271,39,$Freddy Galvis hurt his back on a swing but stayed in game, he left after fouling off 8th pitch and was placed on DL,,,,
3283,23,$Originally scored as E5 on advance from 2nd to 3rd, now all runs in inning are unearned,,,,
3491,83,"$Jim Thome's 13th game-ending home run, giving him the all-time lead in this category",,,,,
3506,0,Debut for umpire Toby Basner,,,,,
3507,48,Phillies catcher Brian Schneider left the game due to an injured ankle,,,,,
3520,14,Pirates catcher Rod Barajas left the game due to an injured knee,,,,,
3560,62,"replay,8,joneg002,PIT,mcclt901,PHI13,O,N,I,,H $Garrett Jones' fly hit the top of the metal fence above the out of town scoreboard and caromed back onto the field; the ball was ruled in play; Pirates manager Clint Hurdle asked about the call so the umpire huddled and then crew chief Tim McClelland watched the replay and upheld the call",,,,,
3707,42,Braves shortstop Andrelton Simmons left the game due to an injured hand, later diagnosed as broken finger as he slid into second on double in 4th,,,,
3835,23,$Matt Cain and Cole Hamels homer off each other in the same inning,,,,,
3835,36,"$Fantastic play by Utley as he dove to cathc the ball, then continued in a crawl to tag the base with his glove just before the runner could return",,,,,
3835,43,"ej,pagaa001,P,everm901,Called third strike Angel Pagan ejected by HP umpire Mike Everitt",,,,,
3864,9,$strike 3 was a half swing that hit Shane Victorino on the elbow, it was ruled a swing and therefore a strike, he lost feeling in the hand and left the game,,,
3864,11,"replay,1,howar001,PHI,hallt901,PHI13,O,Y,I,,H $Ryan Howard's fly ball landed in the flower bed in LF and caromed back onto the field; the ball was ruled in play but Phillies manager Charlie Manuel asked about the call; crew chief Tom Hallion watched the replay and over turned the call to a home run",,,,,
4014,8,$Justin Upton's 100th home run, his brother B.J. hit his 100th the same night,,,,
4306,4,"$Michael Morse hit on hand, badly bruised, no broken bones",,,,,
4335,52,"replay,7,laroa001,WAS,davig901,PHI13,O,N,I,,H $Adam LaRoche's fly hit the top of the metal railing above the scoreboard in RF and caromed back onto the field; LaRoche assumed it was a homer even though it was ruled in play by the umpires; Jayson Werth stopped at 3B but LaRoche continued his home run trot past 2B; he finally stopped half way to 3B and was caught in a rundown; the Nationals asked about the ruling so crew chief Gerry Davis watched the replay and upheld the call of ball in play",,,,,
4361,41,fan interference,,,,,
4388,75,Justin Turner hit on helmet,,,,,
4567,10,"ej,ruggj001,P,fagac901,Called third strike Marlins left fielder Justin Ruggiano ejected by HP umpire Clint Fagan",,,,,
4697,36,"$Career homer 300 for Howard in his 1093rd game, second only to Ralph Kiner who did it in 1087 games",,,,,
4713,23,$Kevin Frandsen called for interference for running into his own bunt,,,,,
81,28,"$Adam Jones juggled the fly by Victor Martinez while running at top speed; he hit the wall and the ball was caught by Nick Markakis and ruled a catch by 1B umpire Jim Wolf; Tigers manager Jim Leyland thought the ball hit the wall before Markakis caught it, which TV replays seemed to show",,,,,
109,15,Orioles shortstop J.J. Hardy left the game due to an injured side,,,,,
227,60,"ej,gardr001,M,guccc901,Balls and strikes $Jason Kubel shook his head and said something to HP umpire Chris Guccione as he walked back to the dugout; Twins Manager Ron Gardenhire was ejected by Guccione after Gardenhire yelled from the dugout",,,,,
521,24,"umpchange,5,ump3b,fairc901 umpchange,5,ump2b,(None) $3B umpire and crew chief Joe West left the game ill",,,,,
521,29,"umpchange,5,ump2b,fairc901 umpchange,5,ump3b,westj901 $3B umpire and crew chief Joe West returned to the field",,,,,
521,32,"umpchange,5,ump3b,fairc901 umpchange,5,ump2b,(None) $3B umpire and crew chief Joe West left the game ill",,,,,
622,122,"ej,gonzm001,P,belld901,Intentional HBP $the fastball by Mike Gonzalez hit Chris Dickerson on the bill of the helmet; the ball cracked the bill of the protective gear; Gonzalez, who suffered a lump on the left side of his face next to his eyes, eventually walked to 1B wearing Jorge Posada's helmet; the Yankees decided to remove Dickerson from the game and, after some discussion, used starting pitcher A.J. Burnett as a pinch runner because they had no outfielders left on the bench; Gonzalez was ejected immediately by HP umpire Dan Bellino; the Orioles had no no relief pitchers in the bullpen so starter Jeremy Guthrie pitched; Guthrie was scheduled to start the game the following day",,,,,
683,1,"ej,riggj801,M,ticht901,Batter out of box $Nationals manager Riggleman ejected by HP umpire Tichenor for arguing call that Bernadina was out of box when he hit ball",,,,,
887,49,Athletics second baseman Mark Ellis left the game due to an injured leg,,,,,
913,52,"originally scored as E7, changed next day",,,,,
956,61,"$Rays LF Justin Ruggiano caught the ball over the top of the wall, thus pulling back a homer",,,,,
971,74,Orioles third baseman Mark Reynolds left the game due to an injured arm,,,,,
971,77,$Evan Longoria's line drive got past CF Adam Jones and rolled to the wall,,,,,
1408,4,"replay,1,santc002,CLE,davib902,BAL12,F,N,I,,H $Carlos Santana's fly ball was very high and down the RF line; as it passed the pole it was hard to tell if it was fair or foul; 1B umpire Hunter Wendelstedt called it fair and a home run; Orioles manager Buck Showalter asked about the call so acting crew chief Bob Davidson watched the replay and upheld the call",,,,,
1408,5,Indians center fielder Grady Sizemore left the game due to a right knee contusion,,,,,
1450,46,$Josh Reddick out because of interference by batter Carl Crawford,,,,,
1666,60,"$Blue Jays manager John Farrell argued that Robert Andino was in fair territory running to 1B, thus causing the throwing error by Luis Perez; Farrell asked the umpires to watch a replay to see the play but they refused",,,,,
1666,61,"ej,farrj001,M,knigb901,Arguing non-call on batter interference Blue Jays manager John Farrell kept arguing about the throwing error and was ejected by HP umpire Brian Knight",,,,,
1720,47,"ej,showb801,M,cuzzp901,Call at 3B $Orioles Nick Markakis was upset about the caught stealing ruling by 3B umpire Phil Cuzzi; as he argued the call, Manager Buck Showalter came out to continue the discussion; Markakis went back to the dugout but Showalter was ejected by Cuzzi",,,,,
1776,16,"replay,2,davib005,BAL,nelsj901,BAL12,O,N,I,,H $Blake Davis' fly ball was nearly caught by LF Andy Dirks, who reached above the wall and appeared to hurt himself in doing so; the ball hit something and rebounded onto the field; it was ruled a home run but Tigers manager Jim Leyland came on the field as the umpires huddled; acting crew chief Jeff Nelson watched the replay and upheld the call; this was Davis' first home run",,,,,
1980,53,$Brett Gardner called out for batter interference,,,,,
2021,63,"replay,8,encae001,TOR,westj901,BAL12,I,N,I,,H $Edwin Encarnacion's fly to LF was touched by a fan reaching over the wall with a hat; the ball was ruled in play and fan interference; when the Blue Jays asked about the call, crew chief Joe West watched the replay and upheld the call of fan interference",,,,,
2136,64,"$Nick Markakis knocked over catcher Francisco Cervelli, who held the ball",,,,,
2216,35,Rays left fielder Sam Fuld left the game due to an injured wrist,,,,,
2256,0,"$Brian O'Nora, who was scheduled to be the HP umpire, was hit on the right ankle by a warm-up pitch thrown by Orioles hurler Zachary Britton; O'Nora was taken to the hospital and x-rays were inconclusive; there was a 14-minute delay while Alfonzo Marquez changed into his plate gear",,,,,
2388,56,"$Ellsbury dropped ball when he ran into wall. He lay on ground for awhile, allowing Andino to score",,,,,
2418,58,$Rain delay of 1:26,,,,,
2418,66,"$Scutaro hesitated to see if ball would be caught, leading to the close play at the plate where he was tagged out",,,,,
4946,44,"replay,5,butlb003,KCA,kellj901,PHI13,O,Y,I,,H $Billy Butler hit a ball that struck behind the barrier fence and caromed off the concrete back onto the field; it was ruled in play and Butler reached 2B; Royals manager Ned Yost talked with crew chief Jeff Kellogg about the play; Kellogg watched the replay and overturned the call to a grand slam home run",,,,,
4957,66,fan interference,,,,,
5091,56,"$Game delayed at 9:07 for rain, called at 9:52",,,,,
5164,74,"originally scored as triple, changed to E4 on 4-26-2013",,,,,
5178,81,"ej,manuc101,M,iassd901,Interference non-call Phillies Manager Charlie Manuel ejected by 3B umpire Dan Iassogna arguing that CLint Barmes interfered with catcher Erik Kratz",,,,,
5313,6,"replay,1,ozunm001,MIA,kellj901,PHI13,O,N,I,,H $Marcell Ozuna's fly ball struck the top of the padded wall, caromed off the fence immediately behind and back onto the field; it was ruled in play; crew chief Jeff Kellogg watched the replay and upheld the call; there are two metal fences at that spot in the park; the inner one is in play",,,,,
5313,26,"replay,3,hecha001,MIA,kellj901,PHI13,O,Y,I,,H $Adeiny Hechavarria's fly ball struck the metal fence above the RF wall; one umpire ruled in play and another ruled a home run; the ball caromed back onto the field and was thrown into the infield; Hechavarria stopped at 2B; crew chief Jeff Kellogg watched the replay and overturned the call to a home run; this was a grand slam",,,,,
5313,33,"originally and FLE3 on 6th pitch, error removed on 5-09-2013",,,,,
5501,18,Phillies catcher Carlos Ruiz left the game due to an injured leg,,,,,
5681,77,"$Jean Segura did not catch the throw and tagged Kyle Kendrick; the ball landed on the ground between Segura and Kendrick out of the sight of 2B umpire Mike Estabrook; Segura picked up the ball with his bare hand and showed it to Estabrook, who called Kendrick out",,,,,
5697,65,"replay,8,lucrj001,MIL,hallt901,PHI13,O,Y,I,,H $Jonathan Lucroy's fly ball hit the railing atop the padded wall a few feet inside the LF pole and caromed back onto the field; the ball was ruled fair and a grand slam; the Phillies asked about the call so crew chief Tom Hallion watched the replay and overturned the call to a ball in play; the umpires took some time to decide where to place the runners; Lucroy was awarded a triple",,,,,
5721,66,$Ben Revere called for interference at 2B,,,,,
5736,54,"umpchange,7,umphome,reynj901 umpchange,7,ump2b,(None) $the second pitch to Freddy Galvis, a fast ball, got by catcher Miguel Olivo and struck HP umpire John Hirschbeck on the right hand; Hirschbeck fell to the ground and eventually left the game to have his hand x-rayed; 2B umpire Jim Reynolds moved to HP and Bob Davidson took over as acting crew chief; the pitch was ruled a foul ball on a checked swing",,,,,
5982,31,"$Revere caught the ball on the warning track and dropped it as he was transferring it to his throwing hand, so it was ruled that he did not catch it",,,,,
6137,15,"replay,2,quinh001,PHI,demud901,PHI13,O,N,I,,H $Humberto Quintero hit a fly ball to RF that was touched by a fan over the fence and ruled a home run even though it caromed of the fan's hands onto the field; the Braves asked about the call so crew chief Dana DeMuth watched the replay and upheld the call",,,,,
6137,18,"ej,lairg001,P,herna901,Called third strike ej,gonzf801,M,herna901,Called third strike $Gerald Laird and Braves Manager Fredi Gonzalez ejected by HP umpire Angel Hernandez",,,,,
6152,43,"originally scored as single, changed to E5 on 7-13-2013; Hudson loses RBI",,,,,
6167,36,"ej,uptob001,P,eddid901,Called third strike Braves center fielder B. J. Upton ejected by HP umpire Doug Eddings",,,,,
6167,58,"originally scored as single, changed to E4 on 7-13-2013; makes run unearned",,,,,
6210,69,"originally scored as E1, changed to single plus error on 7-24-2013; run now earned",,,,,
6253,84,"umpchange,10,umphome,welkb901 umpchange,10,ump2b,(None) $HP umpire Brian O'Nora left the game for an unknown reason; 2B umpire Bill Welke moved to HP",,,,,
6254,99,White Sox second baseman Gordon Beckham left the game due to an injured leg,,,,,
6459,49,Giants third baseman Pablo Sandoval left the game due to an injured foot,,,,,
6486,51,"replay,6,utlec001,PHI,cedeg901,PHI13,I,N,I,,H $Chase Utley's fly ball was caught by a fan in the CF seats; he reached over from the second row into an empty seat in the first row; the ball was ruled a home run; Braves manager Fredi Gonzalez asked about fan interference so crew chief Gary Cederstrom watched the replay and upheld the call",,,,,
6486,72,"ej,manuc101,M,cedeg901,Balls and strikes (Foul tip) ej,rollj001,P,carav901,Balls and strikes (Foul tip) $Brian McCann caught the foul ball on the hop and turned to give the ball to HP umpire Vic Carapazza since it hit the ground; Carapazza called it a catch and an out; Phillies Manager Charlie Manuel ejected by 1B umpire Gary Cederstrom; Phillies shortstop Jimmy Rollins ejected by Carapazza",,,,,
6516,24,"replay,3,ruizc001,PHI,cedeg901,PHI13,O,Y,I,,H $Carlos Ruiz hit a fly ball that struck the top of the padded wall and caromed off the screen behind the wall; the ball returned to the field and was ruled a home run; Braves manager Fredi Gonzalez talked with crew chief Gary Cederstrom, who made that call; Cederstrom watched the replay and overturned the call to a ball in play and placed Ruiz at 2B",,,,,
6516,28,"replay,4,uptob001,ATL,cedeg901,PHI13,I,Y,I,,H $B.J. Upton's fly ball was touched by a fan over the screen on top of the out-of-town scoreboard in RF; it was ruled a home run; crew chief Gary Cederstrom watched the replay and for the second time in the game overturned the call to a ball in play; Upton was placed at 2B",,,,,
6552,52,Cubs left fielder Thomas Neal left the game due to an injured shoulder,,,,,
6552,56,Cubs catcher Dioner Navarro left the game due to an injured leg,,,,,
6689,3,"originally scored E3, changed to single on 08-22-2013, giving Gonzalez an RBI an making the run earned",,,,,
6689,13,previous two plays really one,,,,,
6689,17,Phillies third baseman Michael Young left the game due to an injured ankle,,,,,
6785,20,Phillies left fielder Domonic Brown left the game due to an injured foot,,,,,
6785,61,Diamondbacks second baseman Aaron Hill left the game due to an injured groin,,,,,
7174,57,$game called for rain after delay of 1:28,,,,,
5000,54,Blue Jays shortstop Jose Reyes left the game due to an injured ankle,,,,,
5214,9,"replay,2,santc002,CLE,emmep901,KAN06,O,N,I,,H $Carlos Santana's fly ball caromed off the top of the padded wall onto the field and was ruled in play; acting crew chief Paul Emmel watched the replay and upheld the call",,,,,
5323,48,"replay,7,ramia003,CHA,cedeg901,KAN06,F,N,I,,H $Alexei Ramirez hit a fly ball down the LF line on the fourth pitch that was ruled foul; White Sox manager Robin Ventura asked about the call so crew chief Gary Cederstom watched the replay and upheld the call because they did not have the proper angle to see whether the ball was fair or foul",,,,,
5388,44,$Walk granted after 3 balls,,,,,
5575,39,"ej,getzc001,P,fostm901,Call at 1B $Getz ejected by 1B umpire Foster for arguing he was safe at 1st",,,,,
5590,45,"ej,butlb003,P,fostm901,Called third strike Royals designated hitter Billy Butler ejected by HP umpire Marty Foster",,,,,
5590,62,Angels pitcher Sean Burnett left the game due to an injured arm,,,,,
5590,85,"ej,sciom001,M,fostm901,Balls and strikes (Reversed) $the eighth pitch to Jeff Francoeur was called a swing by HP umpire Marty FOster; the umpires huddled and crew chief Tim Welke overturned the call to a foul ball; Angels Manager Mike Scioscia argued the call with Welke and then FOster and was ejected by Foster",,,,,
5809,74,"ej,butlb003,P,bakej902,Called third strike Royals designated hitter Billy Butler ejected by HP umpire Jordan Baker",,,,,
6107,41,Royals left fielder Alex Gordon left the game due to an injured hip,,,,,
6295,46,Royals second baseman Chris Getz left the game due to an injured knee,,,,,
6560,53,"originally scored E6, changed to single on 08-12-2013",,,,,
6618,42,Royals third baseman Mike Moustakas left the game due to an injured leg,,,,,
6726,10,$the ball went into the advertising sign behind HP and disappeared,,,,,
6766,19,"originally scored E6, changed to single on 08-26-2013; run now earned",,,,,
6796,69,"originally scored as single, changed to E3 on 09-04-2013; both runs in inning now unearned",,,,,
6810,38,"ej,maddj801,M,gibsg901,Called third strike Rays Manager Joe Maddon ejected by HP umpire Greg Gibson",,,,,
6909,62,Mariners pitcher Felix Hernandez left the game due to an injured back,,,,,
6957,56,"replay,5,infao001,DET,barrt901,KAN06,O,N,I,,H $Omar Infante's fly ball was touched by a fan reaching over the top of the LF wall; the ball caromed off the wall and was ruled in play; crew chief Ted Barrett watched the replay and upheld the call",,,,,
7100,56,"originally scored E5, changed to single on 09-26-2013",,,,,
2570,36,"originally scored as single and error, changed to double on 4-18",,,,,
2595,63,$Bartolo Colon threw 38 consecutive strikes from the fifth through the seventh innings,,,,,
2652,42,"ej,showb801,M,campa901,Balls and strikes $the Orioles, especially Nick Markakis, had been upset with the strike zone during this series; after the first pitcher to Nick Markakis was called a strike, Markakis stepped out of the batter's box and walked around; Orioles Manager Buck Showalter came out of the dugout talking and was told by HP umpire Angel Campos to go back; when Showalter kept walking, he was ejected by Campos; Showalter, Campos and crew chief Dale Scott talk for a few minutes before Showalter left the field",,,,,
2757,47,Twins designated hitter Justin Morneau left the game due to an injured wrist,,,,,
2782,0,"$Jered Weaver threw a no hitter, allowing one runner on a passed ball and one on a walk",,,,,
3145,3,Angels pitcher Jered Weaver left the game due to an injured back,,,,,
3207,43,"$originally scored as E3, changed to double on 6-04-2012; then changed to single plus error on 6-07-2012; one run from earned to unearned",,,,,
3207,61,"ej,torry001,P,mcclt901,Call at HP (threw mask) $Rangers catcher Yorvit Torrealba had to catch the throw on the 1B side of the plate and sweep a tag around; the tag appeared to be late and HP umpire Tim McClelland called Mike Trout safe; Torrealba threw his mask and was ejected by McClelland",,,,,
3237,3,$Angels catcher Bobby Wilson hit on the mask by a foul ball on the fifth pitch to Kyle Seager,,,,,
3237,19,Angels catcher Bobby Wilson left the game due to an injured head,,,,,
3237,77,"$Originally scored as K+WP, changed to PB on 6-12-2012, makes subsequent run unearned",,,,,
3466,63,Angels pitcher Hisanori Takahashi left the game due to an injured hip,,,,,
3495,46,"ej,sciom001,M,iassd901,Call at 3B Angels Manager Mike Scioscia ejected by 3B umpire Dan Iassogna",,,,,
3826,66,Angels shortstop Erick Aybar left the game due to an injured foot,,,,,
3842,75,"$originally scored as E1, changed to single on 7-26-2012; makes run earned",,,,,
3885,40,"ej,hochl001,P,davib902,Intentional HBP Royals pitcher Luke Hochevar ejected by HP umpire Bob Davidson",,,,,
3908,17,fan interference,,,,,
4132,3,"ej,butcm001,C,estam901,Balls and strikes Angels Pitching Coach Mike Butcher ejected by HP umpire Mike Estabrook",,,,,
4147,51,Angels pitcher C. J. Wilson left the game due to an injured hand,,,,,
4173,43,"umpchange,5,umphome,gonzm901 umpchange,5,ump1b,davig901 umpchange,5,ump2b,(None) $Torii Hunter attempted unsucessfully to dive around catcher Carlos Santana and avoid the tag; as Hunter reached out to touch HP, his feet swung around and the cleat on the heel of his left shoe struck HP umpire Greg Gibson at the left eye; Gibson fell on his stomach and after a few seconds lifted his head; the Angels trainers treated Gibson, who was bleeding around the eye, before taking him off the field; Gibson was stitched up and taken to the hospital for x-rays; no call was made on the play at HP until after Gibson left the field; 1B umpire Manny Gonzalez moved behind the plate and 2B umpire Gerry Davis moved to 1B",,,,,
4188,8,"replay,2,zobrb001,TBA,cousd901,ANA01,I,N,I,,H Ben Zobrist's fly ball was touched by a fan over the wall and the ball caromed back onto the field; it was ruled a home run but the Angels asked about the call; crew chief Derryl Cousins watched the replay and upheld the call",,,,,
4380,26,Angels second baseman Howard Kendrick left the game due to an injured knee,,,,,
4380,66,$Erick Aybar called for interference for running into his own bunt,,,,,
4501,16,"umpchange,2,umphome,timmt901 umpchange,2,ump1b,carav901 umpchange,2,ump2b,(None) $Torii Hunter fouled off the second pitch and the ball struck HP umpire Jeff Kellogg on the mask; Kellogg went down to one knee and was treated by the Angels trainer; crew chief Kellogg left the game; 1B umpire Tim Timmons moved to HP and 2B umpire Vic Carapazza moved to 1B",,,,,
4501,27,"$Tigers third baseman Miguel Cabrera was not happy with the called second strike and spoke to HP umpire Tim Timmons about it; when Timmons pointed at Cabrera, Prince Fielder walked out and Tigers manager Jim Leyland came out from the bench to make sure Cabrera did not get ejected",,,,,
4501,29,"ej,cabrm001,P,timmt901,Balls and strikes ej,lamog101,C,timmt901,Balls and strikes Tigers third baseman Miguel Cabrera ejected by HP umpire Tim Timmons as he returned to the field; Tigers Third Base Coach Gene Lamont ejected while talking to the umpires by Timmons",,,,,
4501,29,Angels third baseman Maicer Izturis left the game due to an injured chest,,,,,
4501,68,"$Mike Trout caught the ball over the wall, taking a home run away from Prince Fielder",,,,,
4531,29,"$originally scored as E6, changed to single on 9-12-2012",,,,,
4571,31,Athletics center fielder Yoenis Cespedes left the game due to an injured wrist,,,,,
4631,38,Rangers pitcher Tanner Scheppers left the game due to an injured knee,,,,,
4687,35,"ej,ventr001,M,hicke901,Balk call $White Sox 1B Paul Konerko was well off the bag and not holding the runner on when Jose Quintana made a pickoff throw; the throw was to Konerko not the bag, which is a balk in the rule book; 1B umpire Ed Hickox immediately called the balk; White Sox Manager Robin Ventura ejected by Hickox",,,,,
4702,35,fan interference,,,,,
4728,29,"replay,4,smoaj001,SEA,cedeg901,ANA01,O,N,I,,H $Justin Smoak's fly ball hit the padding on top of the scoreboard in RF and caromed back onto the field; it was ruled a home run; crew chief Gary Cederstrom watched the replay and upheld the call",,,,,
4758,47,Mariners center fielder Franklin Gutierrez left the game due to an injured wrist,,,,,
2526,36,$Red Sox center fielder Jacoby Ellsbury left the game due to an injured shoulder after a collision at 2B,,,,,
2556,36,"replay,5,penac001,TBA,gormb901,BOS07,F,N,I,,H $Carlos Pena hit the first pitch down the RF line; it was ruled a foul ball as it passed the so-called 'Pesky Pole'; the Rays asked about the call, so crew chief Brian Gorman watched the replay and upheld the call",,,,,
2583,68,Rangers designated hitter Michael Young left the game due to an injured back,,,,,
2624,0,"$the Red Sox celebrated the 100th anniversary of the opening of Fenway Park on 4/20/1912 with an hour-long celebration; all former uniformed personnel were invited back for the ceremony and over 200 walked onto the field; ceremonial pitches by Boston mayor Thomas Menino, Caroline Kennedy and Thomas Fitzgerald; in 1912, Boston mayor John F. Fitzgerald threw out the first ball; he is the grandfather of Kennedy and Fitzgerald; a new composition by John Williams, Fanfare for Fenway, was premiered",,,,,
2624,18,"replay,2,ortid001,BOS,tscht901,BOS07,O,Y,I,,H $the fly ball by David Ortiz hit on the ledge at the top of the wall in left center and rebounded back onto the field; it was ruled in play but when the Red Sox asked about the call, crew chief Tim Tschida watched the replay and overturned the call to a home run",,,,,
2638,40,Red Sox third baseman Kevin Youkilis left the game due to an injured leg,,,,,
2822,13,"$Red Sox pitcher Aaron Cook was spiked on the knee by Chris Davis while covering HP on the PB; a large gash opened on Cook's left leg, which was wrapped by the trainer; Clayton Mortensen came in from the bullpen but Cook returned to the field; his leg was wrapped so tight that it eventually went numb. He received 11 stitches and was placed on DL next day",,,,,
2902,20,"ej,smits801,C,cousd901,Call at HP Indians Third Base Coach Steve Smith ejected by HP umpire Derryl Cousins",,,,,
2902,42,fan interference,,,,,
2902,54,David Ortiz injured his heel running out the infield hit,,,,,
2902,74,Red Sox designated hitter David Ortiz left the game due to an injured heel,,,,,
2963,10,"replay,2,smoaj001,SEA,kellj901,BOS07,F,N,I,,H $Justin Smoak hit a high fly ball down the RF line on the first pitch; it was ruled foul but Mariners manager Eric Wedge talked to 1B umpire Eric Cooper; crew chief Jeff Kellogg watched the replay and upheld the call",,,,,
3103,79,$Franklin Morales threw his first pitch behind Luke Scott and another inside before finally hitting him, Scott walked toward the mound but catcher Jarrod Saltalamacchia got in front of Scott, Scott tried to push Salty out of the way as both benches emptied, Dustin Pedroia had been hit in the sixth and there had been some similar action one week earlier in a series played in Florida, there was a lot of pushing and angry words but nothing more,
3147,16,"$Mike Aviles fouled an 0-2 pitch; HP umpire Jeff Nelson ruled it a swing and a miss; Aviles said he tipped it so Nelson asked 1B umpire Bill Welke, who ruled it a foul ball and that the ball bounced before it was caught by Gerald Laird; Laird showed a scuff-free ball to HP umpire Jeff Nelson but the ruling stood; this would have been the third out of the inning",,,,,
3147,20,"ej,lamog101,C,tscht901,Balls and strikes ej,leylj801,M,welkb901,Balls and strikes $between innings, Tigers played yelled at 3B umpire and crew chief Tim Tschida, who yelled back; Tigers 3B coach Gene Lamont went to his position, and said a few things to Tschida, who ejected Lamont; Tigers manager Jim Leyland ran out and talked to Tschida but went back to the bench; when Leyland kept yelling from the bench, 1B umpire Bill Welke, who made the call on Aviles to which the Tigers objected, ejected Leyland",,,,,
3147,38,$Dustin Pedroia made a diving stop on the ball and hurt his hand,,,,,
3147,41,Red Sox second baseman Dustin Pedroia left the game due to an injured hand,,,,,
3163,68,"replay,8,avila001,DET,tscht901,BOS07,O,N,I,,H $Alex Avila's fly ball hit on the CF wall near the vertical yellow stripe and was ruled in play; it hit just below the stripe at the very top of the wall where it joins the LF Green Monster and therefore not a home run; crew chief Tim Tschida watched the replay and upheld the call",,,,,
3190,8,"ej,broot001,C,nelsj901,Call at 1B Tigers 1B Coach Tom Brookens ejected by 1B umpire Jeff Nelson for arguing the call on Brennan Boesch in the top of the inning",,,,,
3190,31,Tigers catcher Alex Avila left the game after taking a foul ball off his mask, he left with a cut on the bridge of his nose but no concussion symptoms,,,,
3246,86,"replay,9,saltj001,BOS,laynj901,BOS07,O,N,I,,H $Jarrod Saltalamacchia's fly hit just over the red line at the top of the LF wall and caromed back onto the field; it was ruled a home run but Orioles manager Buck Showalter asked about the call so crew chief Jerry Layne watched the replay and upheld the call",,,,,
3289,56,"ej,youkk001,P,eddid901,Called third strike Red Sox third baseman Kevin Youkilis ejected by HP umpire Doug Eddings",,,,,
3304,31,fan interference,,,,,
3304,69,fan interference,,,,,
3319,76,"ej,valeb102,M,porta901,Balls and strikes Red Sox Manager Bobby Valentine ejected by HP umpire Alan Porter when the third pitch to Dustin Pedroia was called a strike on the outside corner",,,,,
3511,64,Blue Jays pitcher Henderson Alvarez left the game due to an injured elbow,,,,,
3541,74,$Darnell McDonald caught the ball over the bullpen wall,,,,,
3771,75,"$originally scored as stolen base, changed to DI on 7-24-2012",,,,,
3954,67,$Ryan Sweeney punched a door when he returned to the bench and was removed from the game,,,,,
3966,23,Red Sox pitcher Josh Beckett left the game due to an injured back,,,,,
3966,53,$Game called for rain after a 1:45 delay with the bases loaded,,,,,
4051,7,fan interference,,,,,
4051,30,fan interference,,,,,
4064,58,"replay,7,middw001,BOS,demud901,BOS07,I,N,I,,H $Will Middlebrooks hit a fly ball to the first row of Monster seats in LF; a few fans leaned over the tabletop in front of them and one caught the ball while extended out; the ball was ruled a home run but the Rangers thought it was fan interference; crew chief Dana DeMuth watched the replay and upheld the call",,,,,
4064,66,$1B umpire Paul Nauert ruled a swing for strike three, Dustin Pedroia yelled at Nauert as he returned to the bench and continued to yell, Nauert warned Pedroia to stop,,,
4064,68,$Dustin Pedrioa returned to the field quietly,,,,,
4064,69,"ej,pedrd001,P,nauep901,Checked swing $after David Murphy was hit by a pitch, Dustin Pedroia looked at 1B umpire Paul Nauert and made a swinging motion; Pedroia ejected by Nauert",,,,,
